"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT21","WT21_ATTRIBUTES"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2016-09-25","6.93",",,W",,,,,"0.00",",,W,2400",,,,,"74","H,,S","92",",,W","63",",,W","  270",",,W","  270",",,W",,,"17.0",",,W","19.0",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2016-09-26","6.04",",,W",,,,,"0.00",",,W,2400",,,,,"83","H,,S","101",",,W","70",",,W","  270",",,W","  290",",,W",,,"18.1",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2016-09-27","6.93",",,W",,,,,"0.00",",,W,2400",,,,,"83","H,,S","96",",,W","72",",,W","  260",",,W","  260",",,W",,,"19.9",",,W","25.1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2016-09-28","8.28",",,W",,,,,"0.00",",,W,2400",,,,,"79","H,,S","86",",,W","70",",,W","  270",",,W","  260",",,W",,,"15.0",",,W","19.0",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2016-09-29","8.05",",,W",,,,,"0.00",",,W,2400",,,,,"75","H,,S","84",",,W","69",",,W","  260",",,W","  270",",,W",,,"18.1",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2016-09-30","7.16",",,W",,,,,"0.00",",,W,2400",,,,,"73","H,,S","80",",,W","67",",,W","  270",",,W","  270",",,W",,,"18.1",",,W","21.0",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2016-10-01","6.26",",,W",,,,,"0.00",",,W,2400",,,,,"71","H,,S","78",",,W","64",",,W","  270",",,W","  250",",,W",,,"15.0",",,W","19.0",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2016-10-02","8.95",",,W",,,,,"0.00",",,W,2400",,,,,"67","H,,S","74",",,W","61",",,W","  270",",,W","  280",",,W",,,"21.9",",,W","25.1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2016-10-03","10.96",",,W",,,,,"0.00",",,W,2400",,,,,"66","H,,S","73",",,W","60",",,W","  280",",,W","  280",",,W",,,"25.9",",,W","31.1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2016-10-04","6.93",",,W",,,,,"0.00",",,W,2400",,,,,"66","H,,S","74",",,W","60",",,W","  250",",,W","  230",",,W",,,"17.0",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2016-10-05","6.49",",,W",,,,,"0.00",",,W,2400",,,,,"65","H,,S","73",",,W","59",",,W","  260",",,W","  270",",,W",,,"17.0",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2016-10-06","6.71",",,W",,,,,"0.00",",,W,2400",,,,,"66","H,,S","74",",,W","58",",,W","  270",",,W","  290",",,W",,,"18.1",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2016-10-07","5.82",",,W",,,,,"0.00",",,W,2400",,,,,"71","H,,S","88",",,W","60",",,W","  280",",,W","  280",",,W",,,"16.1",",,W","21.0",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2016-10-08","6.04",",,W",,,,,"0.00",",,W,2400",,,,,"72","H,,S","84",",,W","61",",,W","  260",",,W","  250",",,W",,,"17.0",",,W","19.0",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2016-10-09","6.71",",,W",,,,,"0.00",",,W,2400",,,,,"71","H,,S","82",",,W","62",",,W","  270",",,W","  260",",,W",,,"18.1",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2016-10-10","9.17",",,W",,,,,"0.00",",,W,2400",,,,,"69","H,,S","76",",,W","62",",,W","  240",",,W","  270",",,W",,,"18.1",",,W","23.0",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2016-10-11","8.05",",,W",,,,,"0.00",",,W,2400",,,,,"64","H,,S","69",",,W","61",",,W","  270",",,W","  260",",,W",,,"17.0",",,W","19.0",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2016-10-12","7.16",",,W",,,,,"0.00",",,W,2400",,,,,"64","H,,S","68",",,W","61",",,W","  270",",,W","  250",",,W",,,"15.0",",,W","17.0",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2016-10-13","7.38",",,W",,,,,"0.00",",,W,2400",,,,,"63","H,,S","70",",,W","58",",,W","  270",",,W","  280",",,W",,,"18.1",",,W","21.9",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2016-10-14","7.16",",,W",,,,,"0.00",",,W,2400",,,,,"64","H,,S","69",",,W","61",",,W","  280",",,W","  260",",,W",,,"17.0",",,W","21.0",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2016-10-15","9.17",",,W",,,,,"0.00",",,W,2400",,,,,"65","H,,S","71",",,W","61",",,W","  270",",,W","  250",",,W",,,"19.9",",,W","25.1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2016-10-16","10.74",",,W",,,,,"0.00","T,,W,2400",,,,,"67","H,,S","72",",,W","65",",,W","  250",",,W","  240",",,W",,,"18.1",",,W","25.1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2016-10-17","7.83",",,W",,,,,"0.26",",,W,2400",,,,,"66","H,,S","69",",,W","61",",,W","  240",",,W","  260",",,W",,,"18.1",",,W","23.0",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2016-10-18","6.26",",,W",,,,,"0.00",",,W,2400",,,,,"64","H,,S","72",",,W","59",",,W","  250",",,W","  240",",,W",,,"15.0",",,W","21.9",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2016-10-19","4.25",",,W",,,,,"0.00",",,W,2400",,,,,"68","H,,S","86",",,W","59",",,W","  270",",,W","  290",",,W",,,"14.1",",,W","18.1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2016-10-20","5.82",",,W",,,,,"0.00",",,W,2400",,,,,"79","H,,S","97",",,W","63",",,W","  260",",,W","  290",",,W",,,"15.0",",,W","19.0",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2016-10-21","5.82",",,W",,,,,"0.00",",,W,2400",,,,,"78","H,,S","89",",,W","66",",,W","  260",",,W","  240",",,W",,,"14.1",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2016-10-22","4.92",",,W",,,,,"0.00",",,W,2400",,,,,"69","H,,S","78",",,W","60",",,W","  260",",,W","  250",",,W",,,"12.1",",,W","15.0",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2016-10-23","6.26",",,W",,,,,"0.02",",,W,2400",,,,,"66","H,,S","81",",,W","62",",,W","  110",",,W","  160",",,W",,,"15.0",",,W","21.9",",,W","    1",",,W",,,"    1",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2016-10-24","9.17",",,W",,,,,"0.03",",,W,2400",,,,,"67","H,,S","70",",,W","63",",,W","  270",",,W","  260",",,W",,,"16.1",",,W","21.9",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2016-10-25","7.83",",,W",,,,,"0.00",",,W,2400",,,,,"65","H,,S","71",",,W","59",",,W","  260",",,W","  270",",,W",,,"19.9",",,W","23.9",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2016-10-26","5.82",",,W",,,,,"0.00",",,W,2400",,,,,"64","H,,S","72",",,W","60",",,W","  270",",,W","  270",",,W",,,"15.0",",,W","18.1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2016-10-27","5.82",",,W",,,,,"0.00","T,,W,2400",,,,,"66","H,,S","76",",,W","60",",,W","  260",",,W","  260",",,W",,,"23.9",",,W","29.1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2016-10-28","9.17",",,W",,,,,"0.00","T,,W,2400",,,,,"68","H,,S","75",",,W","64",",,W","  270",",,W","  290",",,W",,,"17.0",",,W","25.1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2016-10-29","5.37",",,W",,,,,"0.00",",,W,2400",,,,,"67","H,,S","76",",,W","61",",,W","  280",",,W","  280",",,W",,,"13.0",",,W","19.0",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2016-10-30","6.71",",,W",,,,,"0.05",",,W,2400",,,,,"66","H,,S","67",",,W","62",",,W","  260",",,W","  260",",,W",,,"17.0",",,W","19.9",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2016-10-31","5.82",",,W",,,,,"0.00",",,W,2400",,,,,"63","H,,S","68",",,W","57",",,W","  270",",,W","  260",",,W",,,"14.1",",,W","18.1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2016-11-01","6.93",",,W",,,,,"0.00",",,W,2400",,,,,"62","H,,S","68",",,W","56",",,W","  260",",,W","  270",",,W",,,"17.0",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2016-11-02","5.59",",,W",,,,,"0.00",",,W,2400",,,,,"62","H,,S","73",",,W","54",",,W","  270",",,W","  260",",,W",,,"13.0",",,W","18.1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2016-11-03","5.82",",,W",,,,,"0.00",",,W,2400",,,,,"70","H,,S","87",",,W","58",",,W","  270",",,W","  280",",,W",,,"16.1",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2016-11-04","5.37",",,W",,,,,"0.00",",,W,2400",,,,,"68","H,,S","78",",,W","59",",,W","  270",",,W","  290",",,W",,,"14.1",",,W","21.0",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2016-11-05","6.26",",,W",,,,,"0.00",",,W,2400",,,,,"65","H,,S","74",",,W","57",",,W","  280",",,W","  280",",,W",,,"16.1",",,W","19.9",",,W","    1",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2016-11-06","5.14",",,W",,,,,"0.00",",,W,2400",,,,,"62","H,,S","72",",,W","56",",,W","  250",",,W","  250",",,W",,,"16.1",",,W","18.1",",,W","    1",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2016-11-07","5.59",",,W",,,,,"0.00",",,W,2400",,,,,"63","H,,S","71",",,W","56",",,W","  270",",,W","  310",",,W",,,"14.1",",,W","18.1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2016-11-08","5.14",",,W",,,,,"0.00",",,W,2400",,,,,"66","H,,S","80",",,W","56",",,W","  270",",,W","  290",",,W",,,"14.1",",,W","21.9",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2016-11-09","6.93",",,W",,,,,"0.00",",,W,2400",,,,,"76","H,,S","94",",,W","65",",,W","  280",",,W","  240",",,W",,,"14.1",",,W","19.0",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2016-11-10","5.59",",,W",,,,,"0.00",",,W,2400",,,,,"77","H,,S","91",",,W","63",",,W","  270",",,W","  220",",,W",,,"13.0",",,W","16.1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2016-11-11","6.04",",,W",,,,,"0.00",",,W,2400",,,,,"74","H,,S","87",",,W","63",",,W","  260",",,W",,,,,"14.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2016-11-12","4.92",",,W",,,,,"0.00",",,W,2400",,,,,"70","H,,S","81",",,W","62",",,W","  270",",,W","  290",",,W",,,"16.1",",,W","19.0",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2016-11-13","6.26",",,W",,,,,"0.00",",,W,2400",,,,,"71","H,,S","86",",,W","61",",,W","  260",",,W","  280",",,W",,,"15.0",",,W","23.9",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2016-11-14","5.59",",,W",,,,,"0.00",",,W,2400",,,,,"70","H,,S","85",",,W","60",",,W","  260",",,W","  250",",,W",,,"13.0",",,W","16.1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2016-11-15","5.37",",,W",,,,,"0.00",",,W,2400",,,,,"64","H,,S","74",",,W","56",",,W","  270",",,W","  270",",,W",,,"17.0",",,W","19.9",",,W","    1",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2016-11-16","8.05",",,W",,,,,"0.00",",,W,2400",,,,,"62","H,,S","68",",,W","56",",,W","  260",",,W","  270",",,W",,,"21.0",",,W","25.1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2016-11-17","6.93",",,W",,,,,"0.00",",,W,2400",,,,,"62","H,,S","72",",,W","51",",,W","   10",",,W","  290",",,W",,,"16.1",",,W","25.9",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2016-11-18","5.82",",,W",,,,,"0.00",",,W,2400",,,,,"65","H,,S","77",",,W","55",",,W","  240",",,W",,,,,"14.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2016-11-19","6.26",",,W",,,,,"0.00",",,W,2400",,,,,"62","H,,S","71",",,W","52",",,W","  270",",,W","  280",",,W",,,"15.0",",,W","19.0",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2016-11-20","4.25",",,W",,,,,"0.50",",,W,2400",,,,,"60","H,,S","64",",,W","56",",,W","   70",",,W","  290",",,W",,,"10.1",",,W","18.1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2016-11-21","9.17",",,W",,,,,"0.29",",,W,2400",,,,,"59","H,,S","64",",,W","56",",,W","  280",",,W","  280",",,W",,,"16.1",",,W","25.1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2016-11-22","5.82",",,W",,,,,"0.00",",,W,2400",,,,,"60","H,,S","67",",,W","53",",,W","  270",",,W","  270",",,W",,,"15.0",",,W","18.1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2016-11-23","5.82",",,W",,,,,"0.00",",,W,2400",,,,,"60","H,,S","72",",,W","51",",,W","  330",",,W",,,,,"17.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2016-11-24","7.16",",,W",,,,,"0.00",",,W,2400",,,,,"64","H,,S","80",",,W","51",",,W","  280",",,W","  290",",,W",,,"15.0",",,W","23.0",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2016-11-25","5.14",",,W",,,,,"0.00",",,W,2400",,,,,"64","H,,S","76",",,W","51",",,W","  280",",,W","  280",",,W",,,"15.0",",,W","18.1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2016-11-26","6.26",",,W",,,,,"0.25",",,W,2400",,,,,"56","H,,S","62",",,W","47",",,W","  260",",,W","  260",",,W",,,"25.9",",,W","32.0",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2016-11-27","10.29",",,W",,,,,"0.07",",,W,2400",,,,,"55","H,,S","64",",,W","50",",,W","  260",",,W","  260",",,W",,,"33.1",",,W","40.0",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2016-11-28","5.59",",,W",,,,,"0.00",",,W,2400",,,,,"56","H,,S","62",",,W","47",",,W","  290",",,W","  280",",,W",,,"14.1",",,W","21.0",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2016-11-29","5.37",",,W",,,,,"0.00",",,W,2400",,,,,"57","H,,S","68",",,W","48",",,W","  270",",,W","  300",",,W",,,"17.0",",,W","21.0",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2016-11-30","6.49",",,W",,,,,"0.00",",,W,2400",,,,,"57","H,,S","67",",,W","48",",,W","  270",",,W","  260",",,W",,,"14.1",",,W","16.1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2016-12-01","6.49",",,W",,,,,"0.00",",,W,2400",,,,,"57","H,,S","66",",,W","50",",,W","  260",",,W","  310",",,W",,,"17.0",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2016-12-02","9.84",",,W",,,,,"0.00",",,W,2400",,,,,"59","H,,S","67",",,W","50",",,W","   30",",,W","   10",",,W",,,"25.9",",,W","38.0",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2016-12-03","4.92",",,W",,,,,"0.00",",,W,2400",,,,,"57","H,,S","66",",,W","45",",,W","  270",",,W",,,,,"12.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2016-12-04","4.92",",,W",,,,,"0.00",",,W,2400",,,,,"56","H,,S","67",",,W","46",",,W","  270",",,W","  250",",,W",,,"12.1",",,W","14.1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2016-12-05","5.14",",,W",,,,,"0.00",",,W,2400",,,,,"58","H,,S","65",",,W","50",",,W","  250",",,W","  240",",,W",,,"13.0",",,W","18.1",",,W","    1",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2016-12-06","6.04",",,W",,,,,"0.00",",,W,2400",,,,,"59","H,,S","65",",,W","54",",,W","  270",",,W","  280",",,W",,,"15.0",",,W","19.0",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2016-12-07","4.25",",,W",,,,,"0.00",",,W,2400",,,,,"57","H,,S","64",",,W","51",",,W","  280",",,W","  280",",,W",,,"14.1",",,W","17.0",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2016-12-08","5.59",",,W",,,,,"0.00",",,W,2400",,,,,"57","H,,S","65",",,W","50",",,W","  270",",,W","  300",",,W",,,"17.0",",,W","19.9",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2016-12-09","4.03",",,W",,,,,"0.00",",,W,2400",,,,,"58","H,,S","64",",,W","53",",,W","  270",",,W","  250",",,W",,,"12.1",",,W","16.1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2016-12-10","6.04",",,W",,,,,"0.00",",,W,2400",,,,,"59","H,,S","64",",,W","54",",,W","  270",",,W","  300",",,W",,,"13.0",",,W","25.1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2016-12-11","5.82",",,W",,,,,"0.05",",,W,2400",,,,,"61","H,,S","65",",,W","59",",,W","  270",",,W","  250",",,W",,,"13.0",",,W","17.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2016-12-12","6.49",",,W",,,,,"0.00",",,W,2400",,,,,"60","H,,S","63",",,W","58",",,W","  270",",,W","  260",",,W",,,"14.1",",,W","21.9",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2016-12-13","5.59",",,W",,,,,"0.00",",,W,2400",,,,,"60","H,,S","65",",,W","56",",,W","  270",",,W","  280",",,W",,,"16.1",",,W","19.0",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2016-12-14","5.37",",,W",,,,,"0.00",",,W,2400",,,,,"58","H,,S","66",",,W","52",",,W","  270",",,W","  280",",,W",,,"16.1",",,W","18.1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2016-12-15","4.92",",,W",,,,,"0.48",",,W,2400",,,,,"59","H,,S","64",",,W","54",",,W","  100",",,W","  110",",,W",,,"15.0",",,W","21.0",",,W","    1",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,
